Supercluster,Cluster,ClusterGroup,Neuron,idid,Gene name,Driver,Sex,Raw score,Normalised score,,
X,90,26,fru-M-600099,86,FruMARCM-M002285_seg001,fru-Gal4,M,36400.41,0.67,,
X,90,26,fru-M-400214,145,FruMARCM-M002372_seg001,fru-Gal4,M,32852.12,0.57,,
X,90,26,fru-M-200299,265,FruMARCM-M002491_seg001,fru-Gal4,M,26537.58,0.57,,
X,90,26,fru-M-000133,761,FruMARCM-M001975_seg001,fru-Gal4,M,39552.27,0.73,,
X,90,26,fru-M-200238,804,FruMARCM-M002014_seg001,fru-Gal4,M,28761.77,0.51,,
X,90,26,fru-M-200239,835,FruMARCM-M002043_seg001,fru-Gal4,M,33392.91,0.59,,
X,90,26,fru-M-400199,912,FruMARCM-M002173_seg002,fru-Gal4,M,33532.67,0.64,,
X,90,26,fru-M-200153,1052,FruMARCM-M001232_seg001,fru-Gal4,M,34185.1,0.63,,
X,90,26,fru-M-100073,1495,FruMARCM-M001048_seg001,fru-Gal4,M,26327.29,0.52,,
X,90,26,fru-M-100031,1852,FruMARCM-M000363_seg001,fru-Gal4,M,36246.42,0.7,,
X,90,26,fru-F-100036,7815,FruMARCM-F000710_seg001,fru-Gal4,F,27981.2,0.55,,
X,92,26,fru-M-100103,1086,FruMARCM-M001274_seg001,fru-Gal4,M,30147.29,1,,
X,92,26,fru-M-300203,527,FruMARCM-M001648_seg001,fru-Gal4,M,20306.11,0.65,,
X,92,26,fru-M-300235,774,FruMARCM-M001984_seg002,fru-Gal4,M,20656.32,0.65,,
X,92,26,fru-M-200179,1201,FruMARCM-M001380_seg001,fru-Gal4,M,19671.21,0.65,,
X,92,26,fru-M-300165,1289,FruMARCM-M001477_seg001,fru-Gal4,M,20256.56,0.67,,
X,92,26,fru-M-200074,1594,FruMARCM-M000682_seg001,fru-Gal4,M,21285.08,0.7,,
X,92,26,fru-M-400046,1631,FruMARCM-M000769_seg002,fru-Gal4,M,19664.5,0.63,,
X,92,26,fru-M-900002,2367,FruMARCM-M000100_seg001,fru-Gal4,M,16508.1,0.58,,
X,92,26,fru-F-700133,6295,FruMARCM-F001393_seg001,fru-Gal4,F,19715.28,0.68,,
X,225,26,fru-F-300124,3817,FruMARCM-F002616_seg001,fru-Gal4,F,50830.13,1,,
X,225,26,fru-M-500224,26,FruMARCM-M002226_seg001,fru-Gal4,M,24839.28,0.55,,
X,225,26,fru-M-200260,46,FruMARCM-M002240_seg001,fru-Gal4,M,29814.82,0.62,,
X,225,26,fru-M-900055,109,FruMARCM-M002307_seg001,fru-Gal4,M,35340.29,0.73,,
X,225,26,fru-M-500251,411,FruMARCM-M002651_seg001,fru-Gal4,M,26298.22,0.59,,
X,225,26,fru-M-400164,595,FruMARCM-M001787_seg001,fru-Gal4,M,34205.98,0.68,,
X,225,26,fru-M-900039,598,FruMARCM-M001790_seg001,fru-Gal4,M,35241.68,0.72,,
X,225,26,fru-M-700116,721,FruMARCM-M001931_seg001,fru-Gal4,M,32675.77,0.59,,
X,225,26,fru-M-500191,736,FruMARCM-M001948_seg002,fru-Gal4,M,19372.29,0.47,,
X,225,26,fru-M-400196,909,FruMARCM-M002172_seg002,fru-Gal4,M,34021.94,0.69,,
X,225,26,fru-M-500103,978,FruMARCM-M001152_seg001,fru-Gal4,M,15010.47,0.41,,
X,225,26,fru-M-300147,1150,FruMARCM-M001343_seg001,fru-Gal4,M,34710.65,0.72,,
X,225,26,fru-M-100136,1222,FruMARCM-M001406_seg001,fru-Gal4,M,30435.03,0.57,,
X,225,26,fru-M-000002,1857,FruMARCM-M000379_seg001,fru-Gal4,M,28270.44,0.47,,
X,225,26,fru-M-700010,2434,FruMARCM-M000150_seg004,fru-Gal4,M,25534.78,0.51,,
X,140,27,Trh-M-900037,2047,TPHMARCM-M001554_seg001,Trh-Gal4,M,32254.3,1,,
X,140,27,fru-M-700151,79,FruMARCM-M002279_seg001,fru-Gal4,M,20716.82,0.69,,
X,140,27,fru-M-500164,571,FruMARCM-M001760_seg001,fru-Gal4,M,21393.48,0.68,,
X,140,27,fru-M-900044,693,FruMARCM-M001896_seg001,fru-Gal4,M,19251.21,0.62,,
X,140,27,fru-M-200244,873,FruMARCM-M002127_seg001,fru-Gal4,M,20352.97,0.65,,
X,140,27,fru-M-800043,984,FruMARCM-M001164_seg001,fru-Gal4,M,20266.8,0.64,,
X,140,27,fru-M-500129,1063,FruMARCM-M001240_seg001,fru-Gal4,M,20795.65,0.67,,
X,140,27,fru-M-400096,1473,FruMARCM-M001032_seg001,fru-Gal4,M,19905.84,0.67,,
X,140,27,fru-M-600027,1697,FruMARCM-M000850_seg001,fru-Gal4,M,19188.26,0.62,,
X,140,27,fru-M-600028,1698,FruMARCM-M000850_seg002,fru-Gal4,M,21604.54,0.69,,
X,140,27,fru-M-500042,1968,FruMARCM-M000615_seg001,fru-Gal4,M,20791.9,0.69,,
X,140,27,Trh-M-600059,1992,TPHMARCM-1012M_seg002,Trh-Gal4,M,22085.07,0.71,,
X,140,27,Trh-M-600081,2042,TPHMARCM-M001551_seg002,Trh-Gal4,M,20609.29,0.68,,
X,140,27,Trh-M-600112,2218,TPHMARCM-M001709_seg001,Trh-Gal4,M,20740.62,0.7,,
X,140,27,Trh-M-200073,2647,TPHMARCM-M001416_seg001,Trh-Gal4,M,21042.15,0.68,,
X,140,27,Trh-M-500108,2696,TPHMARCM-M001463_seg001,Trh-Gal4,M,21238.99,0.69,,
X,140,27,Trh-M-500147,2752,TPHMARCM-M001519_seg001,Trh-Gal4,M,20372.02,0.66,,
X,140,27,Trh-M-700045,2793,TPHMARCM-1021M_seg1,Trh-Gal4,M,20524,0.68,,
X,140,27,Trh-M-700051,2797,TPHMARCM-1025M_seg1,Trh-Gal4,M,20357.58,0.63,,
X,140,27,Trh-M-700052,2800,TPHMARCM-1028M_seg1,Trh-Gal4,M,20541.08,0.67,,
X,140,27,Trh-M-500085,2827,TPHMARCM-1055M_seg1,Trh-Gal4,M,20770.09,0.68,,
X,140,27,Trh-M-700064,2830,TPHMARCM-1057M_seg1,Trh-Gal4,M,21139.34,0.69,,
X,140,27,Trh-M-600063,2887,TPHMARCM-1128M_seg2,Trh-Gal4,M,20564.95,0.68,,
X,140,27,Trh-M-800010,2954,TPHMARCM-895M_seg1,Trh-Gal4,M,17211.14,0.65,,
X,140,27,Trh-M-800012,2959,TPHMARCM-900M_seg1,Trh-Gal4,M,18931.96,0.63,,
X,140,27,Trh-M-700014,2980,TPHMARCM-918M_seg2,Trh-Gal4,M,17451.98,0.63,,
X,140,27,Trh-M-600048,3008,TPHMARCM-960M_seg1,Trh-Gal4,M,20856.18,0.71,,
X,140,27,Trh-M-700018,3016,TPHMARCM-968M_seg1,Trh-Gal4,M,20637.82,0.67,,
X,140,27,Trh-M-500075,3019,TPHMARCM-971M_seg1,Trh-Gal4,M,18243.56,0.67,,
X,140,27,Trh-M-700021,3024,TPHMARCM-976M_seg1,Trh-Gal4,M,20315.87,0.68,,
X,140,27,Trh-M-700032,3040,TPHMARCM-994M_seg1,Trh-Gal4,M,19014.08,0.63,,
X,140,27,Trh-M-700036,3044,TPHMARCM-998M_seg1,Trh-Gal4,M,19776.2,0.65,,
X,140,27,Trh-M-700037,3045,TPHMARCM-999M_seg1,Trh-Gal4,M,21249.24,0.68,,
X,140,27,Trh-M-500016,3490,TPHMARCM-362M_seg1,Trh-Gal4,M,19633.39,0.64,,
X,140,27,Trh-M-400018,3541,TPHMARCM-448M_seg1,Trh-Gal4,M,19314.41,0.64,,
X,140,27,Trh-M-600008,3582,TPHMARCM-520M_seg1,Trh-Gal4,M,21943.6,0.73,,
X,140,27,Trh-M-600012,3593,TPHMARCM-537M_seg1,Trh-Gal4,M,21201.57,0.7,,
X,140,27,Trh-M-500036,3624,TPHMARCM-598M_seg1,Trh-Gal4,M,20670.55,0.65,,
X,140,27,Trh-M-500037,3626,TPHMARCM-600M_seg1,Trh-Gal4,M,21595.57,0.69,,
X,140,27,Trh-M-600028,3651,TPHMARCM-665M_seg1,Trh-Gal4,M,20951.13,0.68,,
X,140,27,Trh-M-500056,3676,TPHMARCM-775M_seg2,Trh-Gal4,M,20489,0.65,,
X,140,27,Trh-M-500059,3689,TPHMARCM-804M_seg2,Trh-Gal4,M,19937.79,0.68,,
X,140,27,Cha-F-100294,4277,ChaMARCM-F001353_seg001,Cha-Gal4,F,20732.56,0.59,,
X,140,27,fru-F-600093,4559,FruMARCM-F001669_seg001,fru-Gal4,F,17243.3,0.63,,
X,140,27,fru-F-600099,4580,FruMARCM-F001696_seg001,fru-Gal4,F,21990.84,0.7,,
X,140,27,fru-F-600110,4677,FruMARCM-F001835_seg001,fru-Gal4,F,20295.8,0.68,,
X,140,27,fru-F-600116,4715,FruMARCM-F002041_seg003,fru-Gal4,F,19838.24,0.66,,
X,140,27,fru-F-500246,4737,FruMARCM-F002061_seg001,fru-Gal4,F,21561.31,0.69,,
X,140,27,Cha-F-300202,5373,ChaMARCM-F000739_seg002,Cha-Gal4,F,13788.09,0.51,,
X,140,27,Cha-F-700148,5459,ChaMARCM-F000795_seg002,Cha-Gal4,F,14704.27,0.52,,
X,140,27,Cha-F-600130,5594,ChaMARCM-F000885_seg002,Cha-Gal4,F,19808.69,0.62,,
X,140,27,Cha-F-100109,5647,ChaMARCM-F000923_seg001,Cha-Gal4,F,19608.62,0.63,,
X,140,27,VGlut-F-700615,5961,DvGlutMARCM-F004612_seg001,VGlut-Gal4,F,21351.47,0.71,,
X,140,27,fru-F-500167,6234,FruMARCM-F001197_seg001,fru-Gal4,F,17909.9,0.55,,
X,140,27,fru-F-700123,6236,FruMARCM-F001216_seg001,fru-Gal4,F,20434.56,0.66,,
X,140,27,fru-F-700138,6300,FruMARCM-F001397_seg002,fru-Gal4,F,19674.58,0.66,,
X,140,27,fru-F-600076,6305,FruMARCM-F001425_seg001,fru-Gal4,F,20686.67,0.68,,
X,140,27,Cha-F-800016,7543,ChaMARCM-F000396_seg001,Cha-Gal4,F,18469.68,0.62,,
X,140,27,Cha-F-700112,7586,ChaMARCM-F000441_seg002,Cha-Gal4,F,17014.78,0.49,,
X,140,27,Cha-F-600058,7604,ChaMARCM-F000451_seg002,Cha-Gal4,F,18476.78,0.61,,
X,140,27,Cha-F-700133,7746,ChaMARCM-F000549_seg002,Cha-Gal4,F,17766.55,0.53,,
X,140,27,Cha-F-500070,8290,ChaMARCM-F000264_seg001,Cha-Gal4,F,16705.14,0.48,,
X,140,27,VGlut-F-600577,9251,DvGlutMARCM-F003312_seg001,VGlut-Gal4,F,20427.55,0.68,,
X,140,27,Gad1-F-600080,9695,GadMARCM-F000542_seg003,Gad1-Gal4,F,21460.55,0.61,,
X,140,27,Trh-F-600062,10439,TPHMARCM-874F_seg3,Trh-Gal4,F,19416.66,0.67,,
X,140,27,Trh-F-600063,10440,TPHMARCM-874F_seg4,Trh-Gal4,F,19593,0.67,,
X,140,27,Gad1-F-300037,10565,GadMARCM-F000088_seg001,Gad1-Gal4,F,18721.55,0.61,,
X,140,27,VGlut-F-800079,10789,DvGlutMARCM-F002854_seg001,VGlut-Gal4,F,19699.45,0.64,,
X,140,27,fru-F-600002,11456,FruMARCM-F000072_seg001,fru-Gal4,F,18977.66,0.58,,
X,140,27,Trh-F-600075,12401,TPHMARCM-1197F_seg2,Trh-Gal4,F,20085.08,0.67,,
X,140,27,Trh-F-600086,12435,TPHMARCM-1229F_seg2,Trh-Gal4,F,20843.54,0.69,,
X,140,27,Trh-F-600096,12449,TPHMARCM-1243F_seg1,Trh-Gal4,F,20844.4,0.69,,
X,140,27,Trh-F-500149,12486,TPHMARCM-1274F_seg2,Trh-Gal4,F,21118.64,0.69,,
X,140,27,Trh-F-500156,12500,TPHMARCM-1284F_seg1,Trh-Gal4,F,20043.68,0.68,,
X,140,27,Trh-F-500161,12505,TPHMARCM-1287F_seg1,Trh-Gal4,F,20738.84,0.68,,
X,140,27,Trh-F-500187,12545,TPHMARCM-1333F_seg1,Trh-Gal4,F,21031.31,0.69,,
X,140,27,Trh-F-900018,13262,TPHMARCM-750F_seg1,Trh-Gal4,F,18464.92,0.65,,
X,140,27,Trh-F-700025,13265,TPHMARCM-753F_seg1,Trh-Gal4,F,19541.29,0.65,,
X,140,27,Trh-F-500013,13860,TPHMARCM-129F_seg2,Trh-Gal4,F,20485.27,0.66,,
X,140,27,Trh-F-600024,14151,TPHMARCM-571F_seg3,Trh-Gal4,F,20796.86,0.67,,
X,140,27,Trh-F-600028,14168,TPHMARCM-595F_seg1,Trh-Gal4,F,18542.32,0.58,,
X,140,27,Trh-F-300084,14172,TPHMARCM-610F_seg1,Trh-Gal4,F,20299.7,0.66,,
X,140,27,Trh-F-400058,14176,TPHMARCM-613F_seg1,Trh-Gal4,F,19760.6,0.65,,
X,140,27,Trh-F-500102,14258,TPHMARCM-802F_seg1,Trh-Gal4,F,19958.16,0.65,,
X,140,27,Trh-F-700043,14297,TPHMARCM-837F_seg1,Trh-Gal4,F,20255.16,0.66,,
X,140,27,VGlut-F-600000,15804,DvGlutMARCM-F214_seg1,VGlut-Gal4,F,20607.2,0.68,,
X,171,27,Trh-M-000046,2691,TPHMARCM-M001458_seg001,Trh-Gal4,M,67014.23,1,,
X,171,27,Trh-M-000124,2310,TPHMARCM-M001792_seg001,Trh-Gal4,M,50653.72,0.75,,
X,171,27,Trh-M-900027,2814,TPHMARCM-1043M_seg1,Trh-Gal4,M,50248.34,0.75,,
X,171,27,Trh-M-500011,3457,TPHMARCM-228M_seg1,Trh-Gal4,M,49845.49,0.73,,
X,171,27,Gad1-F-000083,4083,GadMARCM-F000672_seg001,Gad1-Gal4,F,33605.11,0.61,,
X,171,27,fru-F-000103,4653,FruMARCM-F001817_seg001,fru-Gal4,F,39594,0.6,,
X,171,27,Cha-F-600102,5418,ChaMARCM-F000770_seg001,Cha-Gal4,F,42294.5,0.65,,
X,171,27,Cha-F-600113,5434,ChaMARCM-F000779_seg002,Cha-Gal4,F,39308.81,0.58,,
X,171,27,Cha-F-700088,7529,ChaMARCM-F000378_seg001,Cha-Gal4,F,21063.72,0.51,,
X,171,27,Trh-F-000064,10044,TPHMARCM-F001826_seg001,Trh-Gal4,F,51573.2,0.76,,
X,171,27,Trh-F-000077,10057,TPHMARCM-F001835_seg001,Trh-Gal4,F,51964.5,0.77,,
X,171,27,Trh-F-000046,12567,TPHMARCM-F001360_seg001,Trh-Gal4,F,51535.04,0.77,,
X,171,27,Trh-F-000036,14281,TPHMARCM-825F_seg3,Trh-Gal4,F,49727.47,0.74,,
X,171,27,VGlut-F-100150,15061,DvGlutMARCM-F1397_seg1,VGlut-Gal4,F,40771.16,0.51,,
X,171,27,VGlut-F-000140,16158,DvGlutMARCM-F540_seg1,VGlut-Gal4,F,41145.17,0.68,,
X,216,27,fru-F-800061,3721,FruMARCM-F002220_seg001,fru-Gal4,F,17733.03,1,,
X,216,27,fru-M-200262,49,FruMARCM-M002244_seg001,fru-Gal4,M,12873.76,0.71,,
X,216,27,fru-M-600102,88,FruMARCM-M002288_seg001,fru-Gal4,M,8521.31,0.51,,
X,216,27,fru-M-500157,546,FruMARCM-M001683_seg001,fru-Gal4,M,12892.15,0.72,,
X,216,27,fru-M-500165,572,FruMARCM-M001762_seg001,fru-Gal4,M,12547.37,0.66,,
X,216,27,fru-M-700123,791,FruMARCM-M002005_seg001,fru-Gal4,M,12391.67,0.69,,
X,216,27,fru-M-500108,1020,FruMARCM-M001203_seg002,fru-Gal4,M,11724.27,0.69,,
X,216,27,fru-M-500109,1021,FruMARCM-M001204_seg001,fru-Gal4,M,12147.42,0.65,,
X,216,27,fru-M-500121,1055,FruMARCM-M001234_seg001,fru-Gal4,M,11675.78,0.68,,
X,216,27,fru-M-200159,1073,FruMARCM-M001249_seg002,fru-Gal4,M,11296.42,0.65,,
X,216,27,fru-M-000044,1112,FruMARCM-M001293_seg001,fru-Gal4,M,10300.91,0.59,,
X,216,27,fru-M-000060,1166,FruMARCM-M001352_seg001,fru-Gal4,M,11642.61,0.7,,
X,216,27,fru-M-600064,1267,FruMARCM-M001457_seg001,fru-Gal4,M,11966.6,0.68,,
X,216,27,fru-M-600037,1411,FruMARCM-M000907_seg003,fru-Gal4,M,11833.93,0.68,,
X,216,27,fru-M-400067,1418,FruMARCM-M000932_seg001,fru-Gal4,M,12629.01,0.64,,
X,216,27,fru-M-200129,1541,FruMARCM-M001075_seg001,fru-Gal4,M,11270.17,0.6,,
X,216,27,fru-M-500097,1556,FruMARCM-M001088_seg001,fru-Gal4,M,12054.78,0.67,,
X,216,27,fru-M-300074,1609,FruMARCM-M000725_seg001,fru-Gal4,M,11506.38,0.69,,
X,216,27,fru-M-700047,1666,FruMARCM-M000814_seg001,fru-Gal4,M,12106.92,0.69,,
X,216,27,fru-M-500001,1757,FruMARCM-M000240_seg001,fru-Gal4,M,12483.88,0.7,,
X,216,27,fru-M-500004,1829,FruMARCM-M000347_seg001,fru-Gal4,M,12676.1,0.7,,
X,216,27,fru-M-500013,1845,FruMARCM-M000356_seg001,fru-Gal4,M,11913.2,0.69,,
X,216,27,fru-M-500015,1848,FruMARCM-M000358_seg002,fru-Gal4,M,11708.45,0.69,,
X,216,27,fru-M-100048,1918,FruMARCM-M000475_seg001,fru-Gal4,M,11825.87,0.7,,
X,216,27,fru-M-200023,2349,FruMARCM-M000042_seg002,fru-Gal4,M,11397.31,0.63,,
X,216,27,fru-F-600124,3719,FruMARCM-F002217_seg001,fru-Gal4,F,12533.27,0.71,,
X,216,27,fru-F-800067,3800,FruMARCM-F002512_seg002,fru-Gal4,F,8765.69,0.53,,
X,216,27,Cha-F-600164,4172,ChaMARCM-F001280_seg003,Cha-Gal4,F,11477.82,0.66,,
X,216,27,fru-F-600092,4507,FruMARCM-F001615_seg001,fru-Gal4,F,10855.92,0.62,,
X,216,27,fru-F-500195,4513,FruMARCM-F001623_seg001,fru-Gal4,F,12281.49,0.69,,
X,216,27,fru-F-800047,4517,FruMARCM-F001627_seg001,fru-Gal4,F,7367.17,0.56,,
X,216,27,fru-F-600095,4561,FruMARCM-F001670_seg001,fru-Gal4,F,12161.09,0.69,,
X,216,27,fru-F-200119,4613,FruMARCM-F001734_seg002,fru-Gal4,F,11054.72,0.63,,
X,216,27,fru-F-500236,4711,FruMARCM-F002039_seg001,fru-Gal4,F,12716.51,0.71,,
X,216,27,fru-F-500242,4733,FruMARCM-F002058_seg002,fru-Gal4,F,12451.15,0.7,,
X,216,27,fru-F-700176,4821,FruMARCM-F002186_seg001,fru-Gal4,F,13181.72,0.74,,
X,216,27,Cha-F-400191,5558,ChaMARCM-F000858_seg001,Cha-Gal4,F,11794.75,0.61,,
X,216,27,Cha-F-700164,5602,ChaMARCM-F000890_seg001,Cha-Gal4,F,11930.07,0.57,,
X,216,27,Cha-F-400202,5617,ChaMARCM-F000898_seg001,Cha-Gal4,F,12683.01,0.71,,
X,216,27,fru-F-400137,6199,FruMARCM-F001127_seg001,fru-Gal4,F,12160.81,0.68,,
X,216,27,fru-F-500165,6232,FruMARCM-F001193_seg001,fru-Gal4,F,12012.56,0.7,,
X,216,27,fru-F-600067,6248,FruMARCM-F001259_seg001,fru-Gal4,F,12195.57,0.7,,
X,216,27,fru-F-600070,6285,FruMARCM-F001335_seg001,fru-Gal4,F,12090.85,0.69,,
X,216,27,fru-F-500182,6320,FruMARCM-F001442_seg001,fru-Gal4,F,11519.23,0.63,,
X,216,27,fru-F-600082,6363,FruMARCM-F001504_seg002,fru-Gal4,F,11668.25,0.7,,
X,216,27,fru-F-700155,6381,FruMARCM-F001518_seg001,fru-Gal4,F,9293.47,0.52,,
X,216,27,VGlut-F-500835,6625,DvGlutMARCM-F004377_seg002,VGlut-Gal4,F,11991.72,0.71,,
X,216,27,Cha-F-400123,7117,ChaMARCM-F000590_seg001,Cha-Gal4,F,10592.83,0.6,,
X,216,27,fru-F-800036,7301,FruMARCM-F000930_seg001,fru-Gal4,F,10374.71,0.56,,
X,216,27,fru-F-700094,7329,FruMARCM-F000966_seg001,fru-Gal4,F,12184.75,0.71,,
X,216,27,Cha-F-000066,7462,ChaMARCM-F000341_seg001,Cha-Gal4,F,11066.48,0.6,,
X,216,27,Cha-F-200074,7593,ChaMARCM-F000445_seg001,Cha-Gal4,F,11323.63,0.6,,
X,216,27,Cha-F-000091,7703,ChaMARCM-F000521_seg001,Cha-Gal4,F,10122.15,0.56,,
X,216,27,Cha-F-000042,8103,ChaMARCM-F000158_seg001,Cha-Gal4,F,8644.22,0.39,,
X,216,27,Cha-F-900009,8333,ChaMARCM-F000287_seg003,Cha-Gal4,F,10922.9,0.66,,
X,216,27,fru-F-400038,9743,FruMARCM-F000259_seg001,fru-Gal4,F,11772.18,0.65,,
X,216,27,fru-F-400040,9745,FruMARCM-F000259_seg003,fru-Gal4,F,11519.26,0.61,,
X,216,27,fru-F-700029,9781,FruMARCM-F000298_seg001,fru-Gal4,F,12162.97,0.72,,
X,216,27,fru-F-700042,9902,FruMARCM-F000491_seg001,fru-Gal4,F,11715.49,0.7,,
X,216,27,fru-F-500024,9905,FruMARCM-F000492_seg002,fru-Gal4,F,10327.83,0.56,,
X,216,27,fru-F-600027,9946,FruMARCM-F000531_seg001,fru-Gal4,F,12988.76,0.73,,
X,216,27,fru-F-500038,9948,FruMARCM-F000542_seg001,fru-Gal4,F,12196.95,0.71,,
X,216,27,fru-F-500045,9961,FruMARCM-F000552_seg001,fru-Gal4,F,12449.53,0.71,,
X,216,27,fru-F-500046,9962,FruMARCM-F000553_seg001,fru-Gal4,F,12259.65,0.7,,
X,216,27,fru-F-600040,10008,FruMARCM-F000588_seg001,fru-Gal4,F,12400.65,0.72,,
X,216,27,fru-F-600003,11491,FruMARCM-F000156_seg001,fru-Gal4,F,11905.73,0.66,,
X,216,27,fru-F-400031,11514,FruMARCM-F000175_seg001,fru-Gal4,F,11763.22,0.69,,
X,216,27,Trh-F-500218,12609,TPHMARCM-F001404_seg001,Trh-Gal4,F,11206.85,0.56,,
X,641,27,fru-F-600033,9988,FruMARCM-F000577_seg001,fru-Gal4,F,13849.3,1,,
X,641,27,fru-M-700173,207,FruMARCM-M002422_seg001,fru-Gal4,M,9195.19,0.64,,
X,641,27,fru-M-500151,447,FruMARCM-M001558_seg001,fru-Gal4,M,8697.05,0.56,,
X,641,27,fru-M-700058,1365,FruMARCM-M000875_seg001,fru-Gal4,M,9462.87,0.67,,
X,641,27,fru-M-500024,1944,FruMARCM-M000540_seg001,fru-Gal4,M,9133.53,0.67,,
X,641,27,Trh-M-900030,2037,TPHMARCM-M001549_seg001,Trh-Gal4,M,8880.8,0.64,,
X,641,27,Trh-M-600100,2200,TPHMARCM-M001690_seg001,Trh-Gal4,M,9307.02,0.68,,
X,641,27,Trh-M-600113,2219,TPHMARCM-M001710_seg001,Trh-Gal4,M,9616.09,0.67,,
X,641,27,Trh-M-600115,2221,TPHMARCM-M001711_seg001,Trh-Gal4,M,9538.15,0.69,,
X,641,27,Trh-M-600116,2222,TPHMARCM-M001712_seg001,Trh-Gal4,M,9391.43,0.65,,
X,641,27,Trh-M-000107,2293,TPHMARCM-M001775_seg001,Trh-Gal4,M,9136.1,0.64,,
X,641,27,Trh-M-500169,2558,TPHMARCM-M001535_seg001,Trh-Gal4,M,9436.96,0.67,,
X,641,27,Trh-M-600069,2612,TPHMARCM-1318M_seg1,Trh-Gal4,M,9161.63,0.68,,
X,641,27,Trh-M-500097,2664,TPHMARCM-M001428_seg001,Trh-Gal4,M,9224.97,0.68,,
X,641,27,Trh-M-500112,2700,TPHMARCM-M001464_seg003,Trh-Gal4,M,8821.47,0.65,,
X,641,27,Trh-M-400105,2746,TPHMARCM-M001512_seg001,Trh-Gal4,M,9142.87,0.68,,
X,641,27,Trh-M-500148,2753,TPHMARCM-M001520_seg001,Trh-Gal4,M,9540.6,0.64,,
X,641,27,Trh-M-700046,2758,TPHMARCM-1022M_seg1,Trh-Gal4,M,9142.53,0.65,,
X,641,27,Trh-M-700047,2759,TPHMARCM-1022M_seg2,Trh-Gal4,M,8843.06,0.63,,
X,641,27,Trh-M-700038,2781,TPHMARCM-1000M_seg1,Trh-Gal4,M,8770.49,0.63,,
X,641,27,Trh-M-500081,2820,TPHMARCM-1049M_seg1,Trh-Gal4,M,8320.82,0.63,,
X,641,27,Trh-M-500089,2872,TPHMARCM-1115M_seg1,Trh-Gal4,M,9310.45,0.69,,
X,641,27,Trh-M-900017,2951,TPHMARCM-892M_seg3,Trh-Gal4,M,9011.12,0.65,,
X,641,27,Trh-M-900022,2983,TPHMARCM-920M_seg1,Trh-Gal4,M,9052.82,0.65,,
X,641,27,Trh-M-800017,2990,TPHMARCM-932M_seg1,Trh-Gal4,M,8485.32,0.63,,
X,641,27,Trh-M-500077,3030,TPHMARCM-983M_seg1,Trh-Gal4,M,8277.54,0.58,,
X,641,27,Trh-M-700026,3034,TPHMARCM-987M_seg1,Trh-Gal4,M,7713.45,0.61,,
X,641,27,Trh-M-500002,3434,TPHMARCM-181M_seg1,Trh-Gal4,M,9363.65,0.68,,
X,641,27,Trh-M-500009,3446,TPHMARCM-195M_seg1,Trh-Gal4,M,9022.66,0.65,,
X,641,27,Trh-M-400026,3613,TPHMARCM-573M_seg1,Trh-Gal4,M,9384.06,0.67,,
X,641,27,fru-F-500224,4670,FruMARCM-F001830_seg001,fru-Gal4,F,9410.78,0.63,,
X,641,27,fru-F-200142,4691,FruMARCM-F001924_seg002,fru-Gal4,F,9208.78,0.67,,
X,641,27,fru-F-800058,4701,FruMARCM-F001961_seg001,fru-Gal4,F,9542.87,0.7,,
X,641,27,fru-F-500239,4730,FruMARCM-F002057_seg001,fru-Gal4,F,9720,0.65,,
X,641,27,fru-F-500255,4784,FruMARCM-F002105_seg001,fru-Gal4,F,9400.28,0.67,,
X,641,27,Cha-F-100081,5259,ChaMARCM-F000657_seg002,Cha-Gal4,F,8984.22,0.66,,
X,641,27,Cha-F-100094,5453,ChaMARCM-F000790_seg001,Cha-Gal4,F,9065.72,0.65,,
X,641,27,VGlut-F-800316,5912,DvGlutMARCM-F004577_seg002,VGlut-Gal4,F,9549.82,0.69,,
X,641,27,VGlut-F-600156,6106,DvGlutMARCM-F2171_seg2,VGlut-Gal4,F,9235.24,0.66,,
X,641,27,VGlut-F-400816,6737,DvGlutMARCM-F003942_seg001,VGlut-Gal4,F,9292.55,0.66,,
X,641,27,Cha-F-500125,7091,ChaMARCM-F000569_seg002,Cha-Gal4,F,8726.71,0.64,,
X,641,27,fru-F-500109,7763,FruMARCM-F000662_seg002,fru-Gal4,F,9177.28,0.68,,
X,641,27,fru-F-500120,7793,FruMARCM-F000688_seg003,fru-Gal4,F,9772.89,0.69,,
X,641,27,VGlut-F-500568,8556,DvGlutMARCM-F003124_seg002,VGlut-Gal4,F,9368.98,0.69,,
X,641,27,VGlut-F-700302,8575,DvGlutMARCM-F003141_seg001,VGlut-Gal4,F,9119.18,0.62,,
X,641,27,fru-F-700047,9950,FruMARCM-F000543_seg001,fru-Gal4,F,9222.78,0.67,,
X,641,27,fru-F-500085,10017,FruMARCM-F000604_seg004,fru-Gal4,F,9421.06,0.67,,
X,641,27,VGlut-F-700196,10932,DvGlutMARCM-F002827_seg002,VGlut-Gal4,F,8662.59,0.6,,
X,641,27,VGlut-F-600470,11093,DvGlutMARCM-F002966_seg002,VGlut-Gal4,F,9353.99,0.67,,
X,641,27,fru-F-800003,11444,FruMARCM-F000064_seg001,fru-Gal4,F,9845.34,0.68,,
X,641,27,VGlut-F-800069,12121,DvGlutMARCM-F002617_seg002,VGlut-Gal4,F,9794.78,0.65,,
X,641,27,Trh-F-500117,12416,TPHMARCM-1209F_seg1,Trh-Gal4,F,8883.59,0.58,,
